date,open,high,low,close,volume,quote_volume,oi_btc,funding_mean,funding_sum,bn_oi_usd,bn_oi_btc,oi_usd,usdt_d,usdt_mcap,total_mcap,btc_dominance,usdt_d_source
2024-10-12,62509.0,63462.6,62458.0,63176.0,102784.406,6470178939.6978,68782.065,3.5776666666666666e-05,0.00010733,,,4345375738.440001,5.513123231646983,119729627115.0,2171720494613.942,,proxy_calibrated
2024-10-13,63176.0,63260.0,62020.0,62839.8,129696.156,8122753016.4411,69383.807,2.0896666666666663e-05,6.269e-05,,,4360064555.1186,5.538102322891071,119731227066.0,2161954042833.5095,,proxy_calibrated
2024-10-14,62839.7,66533.0,62420.0,66064.9,338251.601,21963988365.449,67779.822,8.476333333333334e-05,0.00025429,,,4477867162.4478,5.273754070333007,119731227066.0,2270322534369.519,,proxy_calibrated
2024-10-15,66064.9,67953.7,64771.7,67044.1,422005.511,27957041428.0807,68962.095,0.0001,0.0003,,,4623501593.389501,5.224808066101846,119759196663.0,2292126239813.257,,proxy_calibrated
2024-10-16,67044.0,68400.0,66724.2,67592.0,254153.501,17177776071.0405,66824.948,8.941666666666668e-05,0.00026825,,,4516831885.216001,5.193082469311487,119801443876.0,2306942833740.2007,,proxy_calibrated
2024-10-17,67592.0,67925.9,66600.0,67401.5,220272.837,14795216327.4512,71197.893,0.0001,0.0003,,,4798844785.039499,5.212664297857065,119966698833.0,2301446860530.008,,proxy_calibrated
2024-10-18,67401.5,69000.0,67165.0,68407.8,245301.761,16730949885.2185,68821.0,0.0001,0.0003,,,4707893203.8,5.143452327704019,120002859304.0,2333118918156.0464,,proxy_calibrated
2024-10-19,68407.8,68684.9,68000.0,68357.1,68632.108,4686325947.3462,72027.192,0.0001,0.0003,,,4923569966.2632,5.147422773135704,120087102221.0,2332955879352.5215,,proxy_calibrated
2024-10-20,68357.1,69425.8,68069.8,69020.1,105939.492,7272050313.902,72861.966,0.0001,0.0003,,,5028940179.516601,5.078799391567141,120152102217.0,2365757986356.0083,,proxy_calibrated
2024-10-21,69020.2,69566.0,66865.9,67368.8,253437.333,17221797609.5618,71850.369,0.0001,0.0003,,,4840473139.0872,5.20099743555292,120179102217.0,2310693356537.3643,,proxy_calibrated
2024-10-22,67368.7,67825.0,66536.5,67406.4,218518.977,14691178661.737,71400.66099999,0.0001,0.0003,,,4812861515.629725,5.215530571047551,120202666053.0,2304706384433.234,,proxy_calibrated
2024-10-23,67406.5,67449.0,65222.3,66647.2,248215.058,16468539329.4864,72365.079,0.0001,0.0003,,,4822929893.128799,5.295155580647406,120190604126.0,2269821958872.5483,,proxy_calibrated
2024-10-24,66647.3,68842.5,66482.0,68173.8,212340.722,14354067671.9537,74652.951,0.0001,0.0003,,,5089375350.8838005,5.201349013202065,120204789939.0,2311031035100.6284,,proxy_calibrated
2024-10-25,68173.8,68748.0,65557.2,66662.8,348511.871,23454022803.9878,73963.916,0.0001,0.0003,,,4930641739.5248,5.326937178257803,120242344735.0,2257251037721.563,,proxy_calibrated
2024-10-26,66662.7,67450.0,66414.1,67071.8,94169.992,6303068381.5835,69341.541,7.441333333333333e-05,0.0002232399999999,,,4650861969.6438,5.288498171652095,120284592333.0,2274456536219.6924,,proxy_calibrated
2024-10-27,67071.9,68306.1,66909.4,67992.6,88468.808,5981933235.9308,68799.367,9.908e-05,0.00029724,,,4677847840.6842,5.226200439234519,120318443412.0,2302216396231.887,,proxy_calibrated
2024-10-28,67992.7,70331.0,67584.2,69940.0,256128.622,17649920563.6978,70881.50199999,9.457e-05,0.00028371,,,4957452249.8793,5.0945384726371135,120319443409.0,2361733924579.009,,proxy_calibrated
2024-10-29,69939.9,73660.0,69733.0,72739.5,382502.06,27502269768.0091,74452.05,0.0001,0.0003,,,5415604890.975,4.91504569220238,120180277118.0,2445150760422.5034,,proxy_calibrated
2024-10-30,72739.5,72984.9,71444.2,72349.0,227108.808,16394681792.4545,74688.297,0.0001,0.0003,,,5403623599.653001,4.939802970860718,120464260834.0,2438645054157.092,,proxy_calibrated
2024-10-31,72349.0,72720.3,69705.0,70321.9,256485.328,18260860195.9338,74788.482,0.0001,0.0003,,,5259268152.3558,5.097762881049594,120533635657.0,2364441784945.9287,,proxy_calibrated
2024-11-01,70321.9,71650.0,68822.5,69495.5,352591.088,24669697590.1823,72488.442,0.0001,0.0003,,,5037620521.011,5.144335946495432,120482951828.0,2342050618021.5303,,proxy_calibrated
2024-11-02,69495.4,69913.1,69022.8,69366.6,79314.105,5511280357.915,68848.947,0.0001,0.0003,,,4775817366.970201,5.15989428657134,120536423457.0,2336025057154.695,,proxy_calibrated
2024-11-03,69366.6,69393.7,67446.6,68762.5,226477.376,15481140255.261,68487.96799999,0.0001,0.0003,,,4709403899.599312,5.209157532695412,120585101455.0,2314867628750.801,,proxy_calibrated
2024-11-04,68762.5,69495.3,66810.0,67834.3,244912.166,16709405013.0392,68899.75,0.0001,0.0003,,,4673766311.425,5.285124664281483,120585101455.0,2281594269099.3013,,proxy_calibrated
2024-11-05,67834.4,70537.4,67454.2,69353.1,273070.87,18923323986.0867,70502.327,0.0001,0.0003,,,4889554934.663701,5.224523639935852,121509925391.0,2325760849509.5625,,proxy_calibrated
2024-11-06,69353.1,76420.0,69272.7,75579.9,677440.286,50043233600.5665,69650.754,0.0001,0.0003,,,5264197022.244599,4.796087826911606,121508090966.0,2533483442154.6436,,proxy_calibrated
2024-11-07,75579.9,76900.0,74450.0,75859.4,280675.033,21221666454.4856,75717.194,0.0001,0.0003,,,5743860906.5236,4.749696753075606,121996707673.0,2568515718271.963,,proxy_calibrated
2024-11-08,75859.4,77182.9,75576.3,76482.2,230370.324,17566203957.7434,75057.421,0.0001,0.0003,,,5740556684.4062,4.71873936382429,122481730696.0,2595645176654.4487,,proxy_calibrated
2024-11-09,76482.2,76920.0,75683.2,76675.1,117754.034,8994277678.533,73547.979,0.0001,0.0003,,,5639298644.622901,4.697129737470344,123428055689.0,2627733585989.316,,proxy_calibrated
2024-11-10,76675.1,81699.8,76501.1,80410.0,417426.899,33139797917.8655,70852.38099999,0.0001657199999999,0.00049716,,,5697239956.209196,4.5251146450416035,123695285992.0,2733528224031.6094,,proxy_calibrated
2024-11-11,80409.9,89800.0,80261.2,88728.9,614141.662,51921309639.7137,65360.772,0.0001895933333333,0.00056878,,,5799389402.710799,4.162531795130087,123966113535.0,2978142141281.2495,,proxy_calibrated
2024-11-12,88729.0,90070.1,85159.9,87972.0,639481.584,56145246108.6286,68015.613,0.0004387466666666,0.00131624,,,5983469506.8359995,4.277789394060337,125803947511.0,2940863514358.079,,proxy_calibrated
2024-11-13,87972.0,93421.1,86180.0,90413.3,555288.297,49968681554.1639,67820.019,0.0001498566666666,0.00044957,,,6131831723.8527,4.225889851648853,126606120653.0,2995963574478.8984,,proxy_calibrated
2024-11-14,90413.3,91846.1,86714.0,87382.7,364621.68,32638189823.3326,64425.88,0.0001,0.0003,,,5629707344.276,4.40131091528481,127600317350.0,2899143455348.074,,proxy_calibrated
