entry_date,exit_date,side,entry,exit,pnl_pct,r_multiple,hold_bars,hold_days,reason
2022-06-09 04:00,2022-06-09 07:00,short,1798.6,1809.39,-0.636,-1.061,4,0.167,sl
2022-06-09 21:00,2022-06-10 00:00,short,1794.28,1767.37,1.483,2.471,4,0.167,tp
2022-06-10 02:00,2022-06-10 02:00,short,1775.46,1786.11,-0.636,-1.061,1,0.042,sl
2022-06-10 04:00,2022-06-10 09:00,short,1791.86,1764.98,1.483,2.471,6,0.25,tp
2022-06-10 11:00,2022-06-10 12:00,short,1770.22,1780.84,-0.636,-1.061,2,0.083,sl
2022-06-10 14:00,2022-06-10 14:00,short,1727.57,1737.94,-0.636,-1.061,1,0.042,sl
2022-06-10 16:00,2022-06-10 16:00,short,1725.72,1699.83,1.483,2.471,1,0.042,tp
2022-06-23 20:00,2022-06-23 20:00,long,1126.1,1142.99,1.46,2.433,1,0.042,tp
2022-06-25 08:00,2022-06-25 08:00,long,1233.73,1226.33,-0.64,-1.067,1,0.042,sl
2022-06-28 17:00,2022-06-28 18:00,short,1188.82,1170.99,1.483,2.471,2,0.083,tp
2022-06-28 20:00,2022-06-28 20:00,short,1155.96,1162.9,-0.636,-1.061,1,0.042,sl
2022-06-28 23:00,2022-06-29 02:00,short,1147.62,1154.51,-0.636,-1.061,4,0.167,sl
2022-06-30 04:00,2022-06-30 06:00,short,1093.4,1077.0,1.483,2.471,3,0.125,tp
2022-06-30 08:00,2022-06-30 08:00,short,1056.82,1040.97,1.483,2.471,1,0.042,tp
2022-07-04 12:00,2022-07-04 13:00,long,1100.61,1094.01,-0.64,-1.067,2,0.083,sl
2022-07-04 15:00,2022-07-04 15:00,long,1089.5,1105.84,1.46,2.433,1,0.042,tp
2022-07-10 10:00,2022-07-10 14:00,short,1186.5,1168.7,1.483,2.471,5,0.208,tp
2022-07-11 15:00,2022-07-11 16:00,short,1138.6,1145.43,-0.636,-1.061,2,0.083,sl
2022-07-11 21:00,2022-07-11 21:00,short,1138.09,1121.02,1.483,2.471,1,0.042,tp
2022-07-12 00:00,2022-07-12 06:00,short,1095.88,1079.44,1.483,2.471,7,0.292,tp
2022-07-12 08:00,2022-07-12 13:00,short,1068.42,1074.83,-0.636,-1.061,6,0.25,sl
2022-07-25 06:00,2022-07-25 08:00,short,1526.81,1535.97,-0.636,-1.061,3,0.125,sl
2022-07-26 14:00,2022-07-26 15:00,short,1388.39,1367.56,1.483,2.471,2,0.083,tp
2022-07-26 17:00,2022-07-26 17:00,short,1382.51,1390.81,-0.636,-1.061,1,0.042,sl
2022-07-26 19:00,2022-07-26 20:00,short,1370.45,1378.67,-0.636,-1.061,2,0.083,sl
2022-07-26 22:00,2022-07-26 22:00,short,1379.74,1388.02,-0.636,-1.061,1,0.042,sl
2022-07-27 00:00,2022-07-27 00:00,short,1448.28,1456.97,-0.636,-1.061,1,0.042,sl
2022-08-01 05:00,2022-08-01 10:00,short,1693.99,1668.58,1.483,2.471,6,0.25,tp
2022-08-02 04:00,2022-08-02 06:00,short,1576.85,1586.31,-0.636,-1.061,3,0.125,sl
2022-08-07 12:00,2022-08-07 13:00,long,1691.5,1716.87,1.46,2.433,2,0.083,tp
2022-08-07 15:00,2022-08-07 16:00,long,1704.41,1694.18,-0.64,-1.067,2,0.083,sl
2022-08-10 15:00,2022-08-10 16:00,long,1843.46,1832.4,-0.64,-1.067,2,0.083,sl
2022-08-13 17:00,2022-08-13 18:00,long,1988.77,1976.84,-0.64,-1.067,2,0.083,sl
2022-08-13 23:00,2022-08-14 07:00,long,1977.55,2007.21,1.46,2.433,9,0.375,tp
2022-08-18 09:00,2022-08-18 10:00,short,1847.99,1859.08,-0.636,-1.061,2,0.083,sl
2022-08-18 12:00,2022-08-18 12:00,short,1858.9,1870.05,-0.636,-1.061,1,0.042,sl
2022-08-18 14:00,2022-08-18 14:00,short,1854.0,1865.12,-0.636,-1.061,1,0.042,sl
2022-08-22 09:00,2022-08-22 09:00,short,1563.04,1572.42,-0.636,-1.061,1,0.042,sl
2022-08-22 11:00,2022-08-22 13:00,short,1572.2,1548.62,1.483,2.471,3,0.125,tp
2022-08-22 15:00,2022-08-22 15:00,short,1561.44,1570.81,-0.636,-1.061,1,0.042,sl
2022-08-22 17:00,2022-08-22 18:00,short,1580.97,1557.26,1.483,2.471,2,0.083,tp
2022-08-22 20:00,2022-08-22 20:00,short,1567.2,1576.6,-0.636,-1.061,1,0.042,sl
2022-08-22 22:00,2022-08-22 22:00,short,1571.27,1580.7,-0.636,-1.061,1,0.042,sl
2022-08-23 06:00,2022-08-23 07:00,short,1570.28,1579.7,-0.636,-1.061,2,0.083,sl
2022-08-23 15:00,2022-08-23 18:00,long,1631.72,1656.2,1.46,2.433,4,0.167,tp
2022-08-23 20:00,2022-08-24 00:00,long,1649.89,1639.99,-0.64,-1.067,5,0.208,sl
2022-08-31 05:00,2022-08-31 06:00,long,1605.43,1595.8,-0.64,-1.067,2,0.083,sl
2022-08-31 08:00,2022-08-31 08:00,long,1584.22,1574.71,-0.64,-1.067,1,0.042,sl
2022-09-09 21:00,2022-09-09 21:00,long,1719.86,1709.54,-0.64,-1.067,1,0.042,sl
2022-09-10 00:00,2022-09-10 00:00,long,1717.49,1707.19,-0.64,-1.067,1,0.042,sl
2022-09-10 22:00,2022-09-10 22:00,long,1749.64,1775.88,1.46,2.433,1,0.042,tp
2022-09-11 00:00,2022-09-11 01:00,long,1773.04,1762.4,-0.64,-1.067,2,0.083,sl
2022-09-11 03:00,2022-09-11 06:00,long,1763.24,1752.66,-0.64,-1.067,4,0.167,sl
2022-09-11 09:00,2022-09-11 14:00,long,1763.4,1752.82,-0.64,-1.067,6,0.25,sl
2022-09-16 01:00,2022-09-16 02:00,short,1481.99,1459.76,1.483,2.471,2,0.083,tp
2022-09-16 04:00,2022-09-16 08:00,short,1472.61,1450.52,1.483,2.471,5,0.208,tp
2022-09-16 10:00,2022-09-16 10:00,short,1462.01,1470.78,-0.636,-1.061,1,0.042,sl
2022-09-16 12:00,2022-09-16 12:00,short,1477.63,1455.47,1.483,2.471,1,0.042,tp
2022-09-16 14:00,2022-09-16 14:00,short,1430.19,1438.77,-0.636,-1.061,1,0.042,sl
2022-09-16 16:00,2022-09-16 16:00,short,1451.69,1429.91,1.483,2.471,1,0.042,tp
2022-09-16 18:00,2022-09-16 18:00,short,1420.79,1429.31,-0.636,-1.061,1,0.042,sl
2022-09-16 20:00,2022-09-16 20:00,short,1427.02,1435.58,-0.636,-1.061,1,0.042,sl
2022-09-16 22:00,2022-09-17 00:00,short,1439.19,1447.83,-0.636,-1.061,3,0.125,sl
2022-09-17 02:00,2022-09-17 10:00,short,1444.75,1423.08,1.483,2.471,9,0.375,tp
2022-09-17 12:00,2022-09-17 14:00,short,1419.12,1427.63,-0.636,-1.061,3,0.125,sl
2022-09-17 16:00,2022-09-17 16:00,short,1443.36,1452.02,-0.636,-1.061,1,0.042,sl
2022-09-17 19:00,2022-09-18 09:00,short,1467.01,1445.0,1.483,2.471,15,0.625,tp
2022-09-18 11:00,2022-09-18 14:00,short,1431.29,1409.82,1.483,2.471,4,0.167,tp
2022-09-18 16:00,2022-09-18 16:00,short,1416.57,1395.32,1.483,2.471,1,0.042,tp
2022-09-18 18:00,2022-09-18 18:00,short,1377.06,1385.32,-0.636,-1.061,1,0.042,sl
2022-09-18 20:00,2022-09-18 21:00,short,1379.85,1359.15,1.483,2.471,2,0.083,tp
2022-09-18 23:00,2022-09-18 23:00,short,1339.91,1347.95,-0.636,-1.061,1,0.042,sl
2022-09-19 09:00,2022-09-19 10:00,short,1293.01,1300.77,-0.636,-1.061,2,0.083,sl
2022-09-19 12:00,2022-09-19 12:00,short,1307.13,1314.97,-0.636,-1.061,1,0.042,sl
2022-09-19 14:00,2022-09-19 14:00,short,1338.29,1346.32,-0.636,-1.061,1,0.042,sl
2022-09-19 16:00,2022-09-19 16:00,short,1341.03,1349.08,-0.636,-1.061,1,0.042,sl
2022-09-20 18:00,2022-09-20 18:00,short,1334.69,1342.7,-0.636,-1.061,1,0.042,sl
2022-09-20 20:00,2022-09-20 21:00,short,1351.21,1330.94,1.483,2.471,2,0.083,tp
2022-09-20 23:00,2022-09-21 02:00,short,1330.24,1338.22,-0.636,-1.061,4,0.167,sl
2022-09-21 04:00,2022-09-21 07:00,short,1336.46,1316.41,1.483,2.471,4,0.167,tp
2022-09-21 09:00,2022-09-21 09:00,short,1328.17,1336.14,-0.636,-1.061,1,0.042,sl
2022-09-21 11:00,2022-09-21 11:00,short,1345.14,1353.21,-0.636,-1.061,1,0.042,sl
2022-09-21 14:00,2022-09-21 14:00,short,1347.44,1355.52,-0.636,-1.061,1,0.042,sl
2022-09-25 20:00,2022-09-25 22:00,short,1298.77,1279.29,1.483,2.471,3,0.125,tp
2022-09-26 00:00,2022-09-26 00:00,short,1293.98,1301.74,-0.636,-1.061,1,0.042,sl
2022-09-26 02:00,2022-09-26 03:00,short,1300.92,1308.73,-0.636,-1.061,2,0.083,sl
2022-09-26 05:00,2022-09-26 08:00,short,1293.68,1301.44,-0.636,-1.061,4,0.167,sl
2022-10-02 16:00,2022-10-02 16:00,short,1292.87,1300.63,-0.636,-1.061,1,0.042,sl
2022-10-02 18:00,2022-10-02 19:00,short,1296.89,1304.67,-0.636,-1.061,2,0.083,sl
2022-10-02 21:00,2022-10-02 23:00,short,1302.34,1282.8,1.483,2.471,3,0.125,tp
2022-10-08 15:00,2022-10-08 21:00,short,1324.41,1304.54,1.483,2.471,7,0.292,tp
2022-10-10 03:00,2022-10-10 08:00,short,1323.82,1303.96,1.483,2.471,6,0.25,tp
2022-10-10 10:00,2022-10-10 22:00,short,1311.98,1292.3,1.483,2.471,13,0.542,tp
2022-10-11 00:00,2022-10-11 00:00,short,1289.57,1270.23,1.483,2.471,1,0.042,tp
2022-10-20 09:00,2022-10-20 10:00,short,1290.59,1298.33,-0.636,-1.061,2,0.083,sl
2022-10-25 01:00,2022-10-25 13:00,long,1341.62,1361.74,1.46,2.433,13,0.542,tp
2022-10-26 09:00,2022-10-26 10:00,long,1536.12,1526.9,-0.64,-1.067,2,0.083,sl
2022-10-26 12:00,2022-10-26 12:00,long,1528.13,1518.96,-0.64,-1.067,1,0.042,sl
2022-10-26 14:00,2022-10-26 14:00,long,1528.5,1551.43,1.46,2.433,1,0.042,tp
2022-10-26 16:00,2022-10-26 16:00,long,1566.95,1557.55,-0.64,-1.067,1,0.042,sl
2022-11-19 01:00,2022-11-19 22:00,short,1209.48,1216.74,-0.636,-1.061,22,0.917,sl
2022-11-21 17:00,2022-11-21 18:00,short,1116.13,1099.39,1.483,2.471,2,0.083,tp
2022-11-21 20:00,2022-11-21 20:00,short,1090.48,1097.02,-0.636,-1.061,1,0.042,sl
2022-11-21 22:00,2022-11-21 22:00,short,1094.27,1100.84,-0.636,-1.061,1,0.042,sl
2022-11-22 18:00,2022-11-22 18:00,short,1116.68,1123.38,-0.636,-1.061,1,0.042,sl
2022-11-23 17:00,2022-11-23 18:00,long,1152.07,1169.35,1.46,2.433,2,0.083,tp
2022-11-23 21:00,2022-11-23 22:00,long,1174.78,1167.73,-0.64,-1.067,2,0.083,sl
2022-11-24 00:00,2022-11-24 01:00,long,1183.84,1201.6,1.46,2.433,2,0.083,tp
2022-12-16 01:00,2022-12-16 08:00,short,1273.03,1253.93,1.483,2.471,8,0.333,tp
2022-12-16 10:00,2022-12-16 14:00,short,1212.0,1193.82,1.483,2.471,5,0.208,tp
2022-12-28 01:00,2022-12-28 01:00,short,1207.95,1215.2,-0.636,-1.061,1,0.042,sl
2022-12-28 03:00,2022-12-28 03:00,short,1205.63,1187.55,1.483,2.471,1,0.042,tp
2022-12-28 05:00,2022-12-28 14:00,short,1196.77,1203.95,-0.636,-1.061,10,0.417,sl
2022-12-28 16:00,2022-12-28 17:00,short,1188.75,1195.88,-0.636,-1.061,2,0.083,sl
2022-12-29 01:00,2022-12-29 09:00,short,1193.82,1200.98,-0.636,-1.061,9,0.375,sl
2022-12-29 18:00,2022-12-31 14:00,short,1197.63,1204.82,-0.636,-1.061,45,1.875,sl
2023-01-08 01:00,2023-01-08 16:00,long,1260.71,1279.62,1.46,2.433,16,0.667,tp
2023-01-11 18:00,2023-01-11 22:00,long,1327.02,1346.93,1.46,2.433,5,0.208,tp
2023-01-12 00:00,2023-01-12 00:00,long,1389.25,1410.09,1.46,2.433,1,0.042,tp
2023-02-15 01:00,2023-02-15 11:00,long,1549.37,1572.61,1.46,2.433,11,0.458,tp
2023-02-23 12:00,2023-02-23 12:00,short,1636.61,1646.43,-0.636,-1.061,1,0.042,sl
2023-03-08 05:00,2023-03-08 23:00,short,1561.98,1538.55,1.483,2.471,19,0.792,tp
2023-03-09 02:00,2023-03-09 18:00,short,1537.02,1513.96,1.483,2.471,17,0.708,tp
2023-03-12 04:00,2023-03-12 06:00,long,1465.82,1457.03,-0.64,-1.067,3,0.125,sl
2023-03-12 08:00,2023-03-12 12:00,long,1458.99,1450.24,-0.64,-1.067,5,0.208,sl
2023-03-12 17:00,2023-03-12 17:00,long,1461.34,1483.26,1.46,2.433,1,0.042,tp
2023-03-12 19:00,2023-03-12 19:00,long,1531.55,1522.36,-0.64,-1.067,1,0.042,sl
2023-03-12 21:00,2023-03-12 22:00,long,1540.55,1531.31,-0.64,-1.067,2,0.083,sl
2023-03-24 22:00,2023-03-25 00:00,short,1744.27,1754.74,-0.636,-1.061,3,0.125,sl
2023-04-12 16:00,2023-04-12 18:00,long,1911.43,1899.96,-0.64,-1.067,3,0.125,sl
2023-05-05 02:00,2023-05-05 12:00,long,1898.34,1886.95,-0.64,-1.067,11,0.458,sl
2023-05-28 01:00,2023-05-28 12:00,long,1848.54,1837.45,-0.64,-1.067,12,0.5,sl
2023-05-28 14:00,2023-05-28 22:00,long,1842.91,1870.55,1.46,2.433,9,0.375,tp
2023-06-01 23:00,2023-06-02 02:00,short,1866.51,1877.71,-0.636,-1.061,4,0.167,sl
2023-06-05 20:00,2023-06-06 04:00,short,1805.48,1816.31,-0.636,-1.061,9,0.375,sl
2023-06-10 01:00,2023-06-10 04:00,short,1836.69,1809.14,1.483,2.471,4,0.167,tp
2023-06-10 08:00,2023-06-10 08:00,short,1731.4,1741.79,-0.636,-1.061,1,0.042,sl
2023-06-11 09:00,2023-06-11 17:00,short,1748.13,1758.62,-0.636,-1.061,9,0.375,sl
2023-06-12 01:00,2023-06-12 02:00,short,1751.24,1724.97,1.483,2.471,2,0.083,tp
2023-06-12 04:00,2023-06-12 06:00,short,1735.15,1745.56,-0.636,-1.061,3,0.125,sl
2023-06-13 01:00,2023-06-13 01:00,short,1732.06,1742.45,-0.636,-1.061,1,0.042,sl
2023-06-13 06:00,2023-06-13 12:00,short,1748.58,1759.07,-0.636,-1.061,7,0.292,sl
2023-06-14 01:00,2023-06-14 20:00,short,1743.91,1717.75,1.483,2.471,20,0.833,tp
2023-06-17 22:00,2023-06-18 23:00,long,1727.31,1716.95,-0.64,-1.067,26,1.083,sl
2023-06-21 14:00,2023-06-21 14:00,long,1832.42,1821.43,-0.64,-1.067,1,0.042,sl
2023-06-27 18:00,2023-06-27 20:00,long,1901.36,1889.95,-0.64,-1.067,3,0.125,sl
2023-06-27 22:00,2023-06-27 23:00,long,1895.46,1884.09,-0.64,-1.067,2,0.083,sl
2023-07-06 01:00,2023-07-06 02:00,short,1903.65,1915.07,-0.636,-1.061,2,0.083,sl
2023-07-06 04:00,2023-07-06 06:00,short,1912.56,1924.04,-0.636,-1.061,3,0.125,sl
2023-07-13 17:00,2023-07-13 17:00,long,1962.58,1992.02,1.46,2.433,1,0.042,tp
2023-07-13 19:00,2023-07-14 00:00,long,1981.61,2011.33,1.46,2.433,6,0.25,tp
2023-07-21 00:00,2023-07-21 18:00,short,1890.56,1901.9,-0.636,-1.061,19,0.792,sl
2023-07-25 01:00,2023-07-25 09:00,short,1848.95,1860.04,-0.636,-1.061,9,0.375,sl
2023-07-26 01:00,2023-07-26 03:00,short,1854.97,1866.1,-0.636,-1.061,3,0.125,sl
2023-08-02 19:00,2023-08-02 22:00,short,1833.5,1844.5,-0.636,-1.061,4,0.167,sl
2023-08-03 00:00,2023-08-03 17:00,short,1839.07,1850.1,-0.636,-1.061,18,0.75,sl
2023-08-05 09:00,2023-08-07 01:00,short,1832.12,1843.11,-0.636,-1.061,41,1.708,sl
2023-08-07 15:00,2023-08-07 16:00,short,1829.09,1801.65,1.483,2.471,2,0.083,tp
2023-08-07 18:00,2023-08-07 18:00,short,1814.3,1825.19,-0.636,-1.061,1,0.042,sl
2023-08-07 20:00,2023-08-08 05:00,short,1824.69,1835.64,-0.636,-1.061,10,0.417,sl
2023-08-16 09:00,2023-08-16 20:00,short,1824.65,1797.28,1.483,2.471,12,0.5,tp
2023-08-16 23:00,2023-08-17 00:00,short,1811.64,1784.47,1.483,2.471,2,0.083,tp
2023-09-14 01:00,2023-09-14 01:00,long,1635.2,1625.39,-0.64,-1.067,1,0.042,sl
2023-09-14 03:00,2023-09-14 05:00,long,1622.54,1612.8,-0.64,-1.067,3,0.125,sl
2023-09-14 07:00,2023-09-14 15:00,long,1618.76,1643.04,1.46,2.433,9,0.375,tp
2023-09-15 09:00,2023-09-15 11:00,long,1628.92,1619.15,-0.64,-1.067,3,0.125,sl
2023-09-19 08:00,2023-09-19 09:00,long,1635.41,1659.94,1.46,2.433,2,0.083,tp
2023-09-19 13:00,2023-09-19 14:00,long,1643.21,1633.35,-0.64,-1.067,2,0.083,sl
2023-09-19 16:00,2023-09-19 17:00,long,1656.31,1646.37,-0.64,-1.067,2,0.083,sl
