date,open,high,low,close,volume,quote_volume
2024-08-30,2526.28,2552.32,2431.0,2524.99,2705396.131,6752794214.88911
2024-08-31,2524.99,2533.29,2490.62,2511.91,785832.801,1976386313.99828
2024-09-01,2511.91,2514.97,2397.23,2424.55,2295800.358,5659435689.68286
2024-09-02,2424.55,2564.49,2421.8,2536.74,2289999.119,5708121980.45667
2024-09-03,2536.76,2552.55,2405.14,2424.05,2052035.733,5085212466.24925
2024-09-04,2424.05,2489.34,2304.87,2449.67,3391129.709,8140965676.04585
2024-09-05,2449.67,2465.23,2346.05,2367.37,2611081.826,6245550694.43367
2024-09-06,2367.33,2409.34,2150.0,2223.7,5476018.438,12547525242.00458
2024-09-07,2223.7,2310.0,2220.76,2272.21,1832770.243,4165135636.96698
2024-09-08,2272.21,2333.98,2238.88,2295.89,1933824.754,4415720059.77657
2024-09-09,2295.9,2382.51,2271.22,2358.19,2933575.518,6805916507.20762
2024-09-10,2358.19,2399.99,2319.09,2387.63,2148101.375,5054995341.92923
2024-09-11,2387.63,2388.39,2275.8,2339.22,3136148.113,7306678946.31927
2024-09-12,2339.18,2392.0,2313.16,2360.79,2141666.211,5033942160.06787
2024-09-13,2360.79,2463.77,2336.2,2438.15,2314979.037,5530067659.02683
2024-09-14,2438.16,2439.61,2373.82,2416.65,1075037.045,2596020589.32818
2024-09-15,2416.65,2429.44,2282.0,2314.85,1664319.311,3940360052.61832
2024-09-16,2314.85,2334.9,2251.06,2294.61,2822059.425,6460692525.60421
2024-09-17,2294.61,2392.62,2262.0,2340.59,2616421.538,6111066521.55576
2024-09-18,2340.59,2376.0,2275.25,2373.93,2861908.683,6635180765.57796
2024-09-19,2373.93,2494.68,2371.37,2464.56,2948555.003,7171076241.07582
2024-09-20,2464.55,2572.18,2436.11,2560.29,3062258.119,7753088412.44312
2024-09-21,2560.3,2623.85,2527.69,2611.4,1505216.371,3860209268.60618
2024-09-22,2611.4,2633.3,2522.57,2579.94,1969445.194,5079507048.41662
2024-09-23,2579.95,2702.0,2538.24,2645.84,3118835.195,8258863620.46054
2024-09-24,2645.84,2669.94,2590.1,2652.0,2718085.708,7157361925.27724
2024-09-25,2652.0,2673.06,2552.44,2578.9,2133334.523,5567024562.92928
2024-09-26,2578.9,2666.17,2557.5,2631.11,2641065.13,6929873789.00273
2024-09-27,2631.16,2727.66,2614.22,2693.53,2373825.623,6342180731.2717
2024-09-28,2693.52,2703.3,2648.32,2673.9,1392948.05,3723908596.00055
2024-09-29,2673.91,2683.0,2632.8,2656.3,1390536.4,3694249941.64657
2024-09-30,2656.3,2662.81,2572.82,2601.49,2859601.743,7479243412.38602
2024-10-01,2601.49,2658.63,2412.4,2446.85,4639427.429,11757705807.87982
2024-10-02,2446.85,2498.0,2350.0,2363.0,3570103.344,8682380285.25884
2024-10-03,2363.0,2402.29,2308.09,2348.74,3190067.071,7492256044.28834
2024-10-04,2348.74,2440.0,2338.27,2413.38,2533506.834,6057108558.06383
2024-10-05,2413.38,2427.94,2388.66,2413.42,1103480.476,2659364171.76931
2024-10-06,2413.42,2457.11,2405.76,2438.77,1219434.738,2965206689.83741
2024-10-07,2438.76,2520.25,2401.08,2421.75,3345508.612,8255869954.96215
2024-10-08,2421.75,2466.63,2400.01,2439.84,2262736.283,5503261413.71323
2024-10-09,2439.84,2472.9,2350.0,2369.6,2689510.593,6518443895.41703
2024-10-10,2369.6,2421.5,2329.44,2385.24,2863209.676,6818678392.31371
2024-10-11,2385.24,2470.0,2380.81,2438.46,2339315.627,5679642394.45142
2024-10-12,2438.45,2489.95,2433.2,2475.09,1118480.77,2752321410.11463
2024-10-13,2475.08,2484.0,2435.0,2467.79,1294682.574,3182005834.60698
2024-10-14,2467.79,2653.44,2442.0,2628.88,3677192.62,9413848750.38399
2024-10-15,2628.87,2688.76,2536.64,2606.53,3913137.317,10179198376.76577
2024-10-16,2606.54,2647.51,2588.01,2610.39,2129585.886,5575803606.56706
2024-10-17,2610.39,2647.9,2573.73,2605.01,2064665.138,5391409323.33926
2024-10-18,2605.01,2675.12,2595.61,2641.11,2309322.096,6087636750.23593
2024-10-19,2641.11,2662.66,2630.05,2647.45,811419.456,2145117994.00858
2024-10-20,2647.46,2759.62,2634.53,2746.98,1886789.344,5086837478.2804
2024-10-21,2746.98,2770.0,2655.52,2666.63,2440964.283,6594015920.8176
2024-10-22,2666.62,2671.59,2606.0,2621.78,2231512.621,5872949301.92433
2024-10-23,2621.79,2629.51,2443.01,2523.84,3189122.481,8115624142.39563
2024-10-24,2523.85,2561.83,2506.27,2535.39,2024878.304,5131500444.50411
2024-10-25,2535.39,2565.94,2380.63,2440.1,4024452.801,10029812560.47148
2024-10-26,2440.1,2507.1,2429.34,2482.04,1570141.847,3869014206.47847
2024-10-27,2482.04,2527.25,2462.86,2507.22,1121169.212,2791987376.97791
2024-10-28,2507.21,2590.78,2470.41,2566.49,2899028.949,7309310195.27607
2024-10-29,2566.48,2681.83,2560.3,2639.28,3011425.28,7913517420.71605
2024-10-30,2639.28,2724.65,2599.9,2659.36,3503151.793,9357672371.96901
2024-10-31,2659.35,2669.74,2502.5,2518.37,3205202.83,8277842338.14581
2024-11-01,2518.37,2587.86,2467.3,2511.57,3451022.637,8699141498.66404
2024-11-02,2511.57,2523.8,2467.1,2493.61,1213734.335,3026712910.29806
2024-11-03,2493.61,2496.21,2410.35,2457.29,2927779.094,7163438364.52393
2024-11-04,2457.3,2491.0,2356.0,2397.37,2683418.991,6531967836.16009
