date,open,high,low,close,volume,quote_volume,oi_btc,funding_mean,funding_sum,bn_oi_usd,bn_oi_btc,oi_usd,usdt_d,usdt_mcap,total_mcap,btc_dominance,usdt_d_source
2022-01-01 00:00:00,46210.57,46729.73,46210.55,46650.01,8957.465,416444814.26569,15863.152,0.0001,0.0001,,,740016199.43152,4.241718142190379,79326554298.0,1870151472559.5745,,proxy_calibrated
2022-01-01 01:00:00,46650.0,46944.56,46570.34,46766.78,7276.249,340380570.81459,15825.017,0.0001,0.0002,,,740085088.53526,4.241718142190379,79326554298.0,1870151472559.5745,,proxy_calibrated
2022-01-01 02:00:00,46767.44,46917.87,46709.44,46796.14,4478.713,209685983.32128,15836.245,0.0001,0.0003,,,741075138.0943,4.241718142190379,79326554298.0,1870151472559.5745,,proxy_calibrated
2022-01-01 03:00:00,46796.15,46888.0,46746.32,46789.56,4208.992,197079681.69312,15991.576,0.0001,0.0004,,,748238804.74656,4.241718142190379,79326554298.0,1870151472559.5745,,proxy_calibrated
2022-01-01 04:00:00,46789.55,46868.74,46605.0,46690.81,6149.298,287229210.68994,16107.55,0.0001,0.0005,,,752074556.6155,4.241718142190379,79326554298.0,1870151472559.5745,,proxy_calibrated
2022-01-01 05:00:00,46690.81,47566.66,46657.99,47184.18,14988.008,708047313.17553,16145.78,0.0001,0.0006,,,761825389.7604,4.241718142190379,79326554298.0,1870151472559.5745,,proxy_calibrated
2022-01-01 06:00:00,47184.19,47314.4,46914.84,46972.19,7474.84,352269561.133,15720.309,0.0001,0.0007,,,738417341.20671,4.241718142190379,79326554298.0,1870151472559.5745,,proxy_calibrated
2022-01-01 07:00:00,46972.19,47247.44,46867.0,47186.83,6227.873,292936111.00053,15457.808,0.0001,0.0008,,,729404958.26864,4.241718142190379,79326554298.0,1870151472559.5745,,proxy_calibrated
2022-01-01 08:00:00,47186.83,47338.0,47060.74,47117.84,6294.515,297052698.37432,15503.987,0.0001,0.0009,,,730514378.8280799,4.241718142190379,79326554298.0,1870151472559.5745,,proxy_calibrated
2022-01-01 09:00:00,47118.78,47200.0,46920.02,47137.37,5512.434,259413321.38537,15595.95,0.0001,0.001,,,735152065.6515001,4.241718142190379,79326554298.0,1870151472559.5745,,proxy_calibrated
2022-01-01 10:00:00,47137.01,47293.76,46700.09,46864.09,11859.238,556817130.44292,15880.124,0.0001,0.0011,,,744207560.34716,4.241718142190379,79326554298.0,1870151472559.5745,,proxy_calibrated
2022-01-01 11:00:00,46867.57,47003.92,46750.0,46755.01,5755.1,269873847.75194,15633.208,0.0001,0.0012,,,730930796.3720801,4.241718142190379,79326554298.0,1870151472559.5745,,proxy_calibrated
2022-01-01 12:00:00,46755.01,47148.0,46755.01,47062.37,6002.673,282054454.11348,15814.345,0.0001,0.0013,,,744260555.69765,4.241718142190379,79326554298.0,1870151472559.5745,,proxy_calibrated
2022-01-01 13:00:00,47062.37,47200.0,46907.65,47005.55,5855.182,275464587.71129,15889.087,0.0001,0.0014,,,746875273.43285,4.241718142190379,79326554298.0,1870151472559.5745,,proxy_calibrated
2022-01-01 14:00:00,47005.55,47105.19,46830.23,46909.2,5335.895,250553858.46005,15806.466,0.0001,0.0015,,,741468674.8872,4.241718142190379,79326554298.0,1870151472559.5745,,proxy_calibrated
