entry_date,exit_date,side,entry,exit,pnl_pct,r_multiple,hold_bars,hold_days,reason
2026-01-27 20:00,2026-01-28 08:00,short,88378.1,89703.77,-1.518,-1.012,4,0.667,sl
2026-01-29 04:00,2026-01-29 12:00,short,88003.2,84483.07,4.127,2.751,3,0.5,tp
2026-01-31 04:00,2026-01-31 16:00,short,83987.5,80628.0,4.127,2.751,4,0.667,tp
2026-02-01 00:00,2026-02-02 00:00,short,78706.7,75558.43,4.127,2.751,7,1.167,tp
2026-02-05 04:00,2026-02-05 12:00,short,71199.0,68351.04,4.127,2.751,3,0.5,tp
2026-02-13 04:00,2026-02-13 12:00,short,66519.6,67517.39,-1.518,-1.012,3,0.5,sl
2026-02-23 08:00,2026-02-24 04:00,short,65915.7,63279.07,4.127,2.751,6,1.0,tp
2026-03-07 12:00,2026-03-09 12:00,short,67976.0,68995.64,-1.518,-1.012,13,2.167,sl
2026-03-26 12:00,2026-03-27 08:00,short,69239.3,66469.73,4.127,2.751,6,1.0,tp
2026-03-29 20:00,2026-03-30 00:00,short,66320.3,67315.1,-1.518,-1.012,2,0.333,sl
2026-04-02 04:00,2026-04-04 12:00,short,66538.4,67536.48,-1.518,-1.012,15,2.5,sl
2026-04-29 04:00,2026-05-01 12:00,short,76955.7,78110.04,-1.518,-1.012,15,2.5,sl
2026-05-13 04:00,2026-05-16 08:00,short,81217.0,77968.32,4.127,2.751,20,3.333,tp
2026-05-17 04:00,2026-05-21 00:00,short,77990.2,78039.1,-0.103,-0.068,24,4.0,time
2026-05-23 20:00,2026-05-23 20:00,short,75949.5,77088.74,-1.518,-1.012,1,0.167,sl
2026-05-26 04:00,2026-05-26 12:00,short,76629.0,77778.43,-1.518,-1.012,3,0.5,sl
2026-05-27 12:00,2026-05-28 04:00,short,75737.9,72708.38,4.127,2.751,5,0.833,tp
2026-05-28 12:00,2026-06-01 08:00,short,73479.0,72452.8,1.376,0.918,24,4.0,time
2026-06-01 20:00,2026-06-02 12:00,short,71571.0,68708.16,4.127,2.751,5,0.833,tp
2026-06-02 20:00,2026-06-03 20:00,short,67286.7,64595.23,4.127,2.751,7,1.167,tp
2026-06-20 04:00,2026-06-21 00:00,short,63440.5,64392.11,-1.518,-1.012,6,1.0,sl
2026-06-26 04:00,2026-06-27 12:00,short,60015.0,60915.22,-1.518,-1.012,9,1.5,sl
2026-06-28 04:00,2026-07-01 00:00,short,60169.5,57762.72,4.127,2.751,18,3.0,tp
2026-07-13 20:00,2026-07-14 12:00,short,62257.9,63191.77,-1.518,-1.012,5,0.833,sl
2026-07-24 04:00,2026-07-28 00:00,short,65425.5,63310.1,3.301,2.201,24,4.0,time
2026-08-12 04:00,2026-08-16 00:00,short,63800.1,63096.6,1.075,0.717,24,4.0,time
