entry_date,exit_date,side,entry,exit,pnl_pct,r_multiple,hold_bars,hold_days,reason
2024-07-28 20:00,2024-07-29 16:00,long,68090.0,67068.65,-1.54,-1.027,6,1.0,sl
2024-08-23 04:00,2024-08-23 16:00,long,60565.0,62987.6,3.96,2.64,4,0.667,tp
2024-08-24 00:00,2024-08-26 12:00,long,64020.0,63059.7,-1.54,-1.027,16,2.667,sl
2024-09-04 00:00,2024-09-04 16:00,short,57452.0,58313.78,-1.518,-1.012,5,0.833,sl
2024-09-05 20:00,2024-09-06 12:00,short,56025.2,56865.58,-1.518,-1.012,5,0.833,sl
2024-09-08 04:00,2024-09-08 20:00,short,54371.5,55187.07,-1.518,-1.012,5,0.833,sl
2024-09-12 00:00,2024-09-13 12:00,long,57305.6,59597.82,3.96,2.64,10,1.667,tp
2024-09-14 08:00,2024-09-15 20:00,long,60110.3,59208.65,-1.54,-1.027,10,1.667,sl
2024-10-13 00:00,2024-10-13 12:00,long,63176.0,62228.36,-1.54,-1.027,4,0.667,sl
2024-12-06 08:00,2024-12-09 20:00,long,98209.7,96736.55,-1.54,-1.027,22,3.667,sl
2024-12-16 00:00,2024-12-18 16:00,long,104460.5,102893.59,-1.54,-1.027,17,2.833,sl
2025-01-04 00:00,2025-01-06 12:00,long,98145.7,102071.53,3.96,2.64,16,2.667,tp
2025-01-09 04:00,2025-01-10 16:00,short,93985.0,95394.77,-1.518,-1.012,10,1.667,sl
2025-01-18 00:00,2025-01-18 08:00,long,104042.6,102481.96,-1.54,-1.027,3,0.5,sl
2025-02-09 12:00,2025-02-10 12:00,short,96511.2,97958.87,-1.518,-1.012,7,1.167,sl
2025-02-13 08:00,2025-02-14 12:00,short,96018.5,97458.78,-1.518,-1.012,8,1.333,sl
2025-02-18 08:00,2025-02-19 20:00,short,95409.9,96841.05,-1.518,-1.012,10,1.667,sl
2025-02-26 12:00,2025-02-26 16:00,short,88570.1,85027.3,4.127,2.751,2,0.333,tp
2025-03-03 20:00,2025-03-03 20:00,short,85552.0,86835.28,-1.518,-1.012,1,0.167,sl
2025-03-08 04:00,2025-03-09 16:00,short,85880.0,82444.8,4.127,2.751,10,1.667,tp
2025-03-10 00:00,2025-03-10 00:00,short,80690.7,81901.06,-1.518,-1.012,1,0.167,sl
2025-03-29 08:00,2025-04-01 12:00,short,83696.1,84951.54,-1.518,-1.012,20,3.333,sl
2025-04-06 12:00,2025-04-06 16:00,short,82810.1,79497.7,4.127,2.751,2,0.333,tp
2025-04-07 04:00,2025-04-07 04:00,short,77669.5,74562.72,4.127,2.751,1,0.167,tp
2025-04-07 12:00,2025-04-07 12:00,short,76656.0,77805.84,-1.518,-1.012,1,0.167,sl
2025-04-22 12:00,2025-04-22 20:00,long,88572.8,92115.71,3.96,2.64,3,0.5,tp
2025-04-23 04:00,2025-04-24 08:00,long,93126.0,91729.11,-1.54,-1.027,8,1.333,sl
2025-04-26 04:00,2025-04-28 00:00,long,94685.0,93264.73,-1.54,-1.027,12,2.0,sl
2025-04-28 12:00,2025-04-28 12:00,long,95276.1,93846.96,-1.54,-1.027,1,0.167,sl
2025-05-01 20:00,2025-05-04 20:00,long,96459.5,95012.61,-1.54,-1.027,19,3.167,sl
2025-05-30 20:00,2025-06-03 00:00,short,104597.6,106166.56,-1.518,-1.012,20,3.333,sl
2025-06-17 16:00,2025-06-20 04:00,short,104199.2,105762.19,-1.518,-1.012,16,2.667,sl
2025-06-22 00:00,2025-06-23 20:00,short,102079.8,103611.0,-1.518,-1.012,12,2.0,sl
2025-08-13 08:00,2025-08-14 00:00,long,119540.3,124321.91,3.96,2.64,5,0.833,tp
2025-08-26 20:00,2025-08-28 04:00,short,111053.5,112719.3,-1.518,-1.012,9,1.5,sl
2025-08-30 04:00,2025-09-02 00:00,short,108368.0,109993.52,-1.518,-1.012,18,3.0,sl
2025-09-12 12:00,2025-09-16 08:00,long,114863.0,115222.2,0.273,0.182,24,4.0,time
2025-09-18 20:00,2025-09-19 12:00,long,117402.9,115641.86,-1.54,-1.027,5,0.833,sl
2025-11-04 12:00,2025-11-04 16:00,short,104530.7,100349.47,4.127,2.751,2,0.333,tp
2025-11-05 00:00,2025-11-05 12:00,short,101450.2,102971.95,-1.518,-1.012,4,0.667,sl
2025-11-07 00:00,2025-11-07 16:00,short,101305.6,102825.18,-1.518,-1.012,5,0.833,sl
2025-11-11 20:00,2025-11-12 08:00,short,103073.6,104619.7,-1.518,-1.012,4,0.667,sl
2025-11-12 20:00,2025-11-13 04:00,short,101245.3,102763.98,-1.518,-1.012,3,0.5,sl
2025-11-13 12:00,2025-11-13 16:00,short,102900.1,98784.1,4.127,2.751,2,0.333,tp
2025-11-14 00:00,2025-11-14 08:00,short,99654.3,95668.13,4.127,2.751,3,0.5,tp
2025-11-14 16:00,2025-11-17 16:00,short,96752.7,92882.59,4.127,2.751,19,3.167,tp
2025-11-18 00:00,2025-11-18 16:00,short,92169.8,93552.35,-1.518,-1.012,5,0.833,sl
2025-11-20 12:00,2025-11-20 16:00,short,91892.7,88216.99,4.127,2.751,2,0.333,tp
2025-11-21 00:00,2025-11-21 04:00,short,86601.4,83137.34,4.127,2.751,2,0.333,tp
2025-11-22 12:00,2025-11-23 00:00,short,84066.2,85327.19,-1.518,-1.012,4,0.667,sl
2025-12-16 04:00,2025-12-16 08:00,short,85837.6,87125.16,-1.518,-1.012,2,0.333,sl
2025-12-17 04:00,2025-12-17 12:00,short,87178.2,88485.87,-1.518,-1.012,3,0.5,sl
2025-12-26 20:00,2025-12-29 00:00,short,87453.7,88765.51,-1.518,-1.012,14,2.333,sl
2026-01-03 04:00,2026-01-05 12:00,long,90280.0,93891.2,3.96,2.64,15,2.5,tp
2026-01-06 04:00,2026-01-06 16:00,long,93725.7,92319.81,-1.54,-1.027,4,0.667,sl
2026-01-09 04:00,2026-01-09 08:00,long,91190.1,89822.25,-1.54,-1.027,2,0.333,sl
2026-01-14 00:00,2026-01-17 20:00,long,95375.2,95107.9,-0.32,-0.214,24,4.0,time
2026-01-20 12:00,2026-01-21 16:00,short,91185.8,87538.37,4.127,2.751,8,1.333,tp
2026-01-22 04:00,2026-01-25 16:00,short,89856.9,86262.62,4.127,2.751,22,3.667,tp
2026-01-27 12:00,2026-01-27 20:00,short,87947.4,89266.61,-1.518,-1.012,3,0.5,sl
2026-01-29 16:00,2026-01-30 00:00,short,84897.9,81501.98,4.127,2.751,3,0.5,tp
2026-01-31 04:00,2026-01-31 16:00,short,83987.5,80628.0,4.127,2.751,4,0.667,tp
2026-02-05 04:00,2026-02-05 12:00,short,71199.0,68351.04,4.127,2.751,3,0.5,tp
2026-02-12 12:00,2026-02-12 16:00,short,68031.8,65310.53,4.127,2.751,2,0.333,tp
2026-02-13 04:00,2026-02-13 12:00,short,66519.6,67517.39,-1.518,-1.012,3,0.5,sl
