entry_date,exit_date,side,entry,exit,pnl_pct,r_multiple,hold_bars,hold_days,reason
2022-04-11 09:00,2022-04-11 09:00,short,3160.44,3113.03,1.483,2.471,1,0.042,tp
2022-04-11 11:00,2022-04-11 11:00,short,3076.92,3030.77,1.483,2.471,1,0.042,tp
2022-04-11 13:00,2022-04-11 15:00,short,3052.5,3006.71,1.483,2.471,3,0.125,tp
2022-04-11 17:00,2022-04-11 18:00,short,3018.14,3036.25,-0.636,-1.061,2,0.083,sl
2022-04-11 20:00,2022-04-11 21:00,short,3002.9,2957.86,1.483,2.471,2,0.083,tp
2022-04-11 23:00,2022-04-12 02:00,short,2998.59,2953.61,1.483,2.471,4,0.167,tp
2022-04-26 01:00,2022-04-26 13:00,short,3009.49,2964.35,1.483,2.471,13,0.542,tp
2022-04-26 15:00,2022-04-26 15:00,short,2894.71,2851.29,1.483,2.471,1,0.042,tp
2022-04-29 05:00,2022-04-29 09:00,short,2919.05,2875.26,1.483,2.471,5,0.208,tp
2022-04-29 11:00,2022-04-29 13:00,short,2860.94,2878.11,-0.636,-1.061,3,0.125,sl
2022-04-29 15:00,2022-04-29 16:00,short,2857.84,2814.97,1.483,2.471,2,0.083,tp
2022-05-02 01:00,2022-05-02 04:00,short,2839.38,2856.42,-0.636,-1.061,4,0.167,sl
2022-05-02 06:00,2022-05-02 09:00,short,2859.05,2816.16,1.483,2.471,4,0.167,tp
2022-05-03 01:00,2022-05-03 02:00,short,2836.32,2853.34,-0.636,-1.061,2,0.083,sl
2022-05-03 04:00,2022-05-03 16:00,short,2849.0,2806.26,1.483,2.471,13,0.542,tp
2022-05-03 18:00,2022-05-03 19:00,short,2801.11,2759.09,1.483,2.471,2,0.083,tp
2022-05-03 21:00,2022-05-03 22:00,short,2782.83,2799.53,-0.636,-1.061,2,0.083,sl
2022-05-04 00:00,2022-05-04 02:00,short,2780.92,2797.61,-0.636,-1.061,3,0.125,sl
2022-05-05 21:00,2022-05-06 07:00,short,2754.43,2713.11,1.483,2.471,11,0.458,tp
2022-05-08 03:00,2022-05-08 06:00,short,2548.98,2564.27,-0.636,-1.061,4,0.167,sl
2022-05-08 08:00,2022-05-08 10:00,short,2555.1,2570.43,-0.636,-1.061,3,0.125,sl
2022-05-08 12:00,2022-05-08 13:00,short,2567.06,2528.55,1.483,2.471,2,0.083,tp
2022-05-08 15:00,2022-05-08 15:00,short,2525.09,2540.24,-0.636,-1.061,1,0.042,sl
2022-05-08 17:00,2022-05-08 17:00,short,2520.22,2535.34,-0.636,-1.061,1,0.042,sl
2022-05-08 19:00,2022-05-08 22:00,short,2561.83,2523.4,1.483,2.471,4,0.167,tp
2022-05-09 00:00,2022-05-09 02:00,short,2519.03,2481.24,1.483,2.471,3,0.125,tp
2022-05-09 04:00,2022-05-09 04:00,short,2456.91,2471.65,-0.636,-1.061,1,0.042,sl
2022-05-09 06:00,2022-05-09 07:00,short,2443.36,2458.02,-0.636,-1.061,2,0.083,sl
2022-05-09 09:00,2022-05-09 10:00,short,2463.59,2426.64,1.483,2.471,2,0.083,tp
2022-05-09 12:00,2022-05-09 12:00,short,2404.53,2418.96,-0.636,-1.061,1,0.042,sl
2022-05-09 14:00,2022-05-09 14:00,short,2413.14,2376.94,1.483,2.471,1,0.042,tp
2022-05-09 16:00,2022-05-09 16:00,short,2381.68,2395.97,-0.636,-1.061,1,0.042,sl
2022-05-20 06:00,2022-05-20 09:00,short,2026.94,2039.1,-0.636,-1.061,4,0.167,sl
2022-05-20 11:00,2022-05-20 11:00,short,2046.88,2059.16,-0.636,-1.061,1,0.042,sl
2022-05-20 13:00,2022-05-20 13:00,short,2036.03,2048.25,-0.636,-1.061,1,0.042,sl
2022-05-20 15:00,2022-05-20 15:00,short,1986.04,1956.25,1.483,2.471,1,0.042,tp
2022-05-20 17:00,2022-05-20 18:00,short,1933.39,1944.99,-0.636,-1.061,2,0.083,sl
2022-05-20 20:00,2022-05-20 23:00,short,1967.04,1978.84,-0.636,-1.061,4,0.167,sl
2022-05-25 09:00,2022-05-25 11:00,short,1976.1,1946.46,1.483,2.471,3,0.125,tp
2022-05-25 13:00,2022-05-25 13:00,short,1956.52,1968.26,-0.636,-1.061,1,0.042,sl
2022-05-25 15:00,2022-05-25 18:00,short,1969.45,1981.27,-0.636,-1.061,4,0.167,sl
2022-05-26 01:00,2022-05-26 05:00,short,1958.81,1929.43,1.483,2.471,5,0.208,tp
2022-05-26 07:00,2022-05-26 08:00,short,1922.03,1893.2,1.483,2.471,2,0.083,tp
2022-05-27 01:00,2022-05-27 01:00,short,1773.39,1746.79,1.483,2.471,1,0.042,tp
2022-05-27 03:00,2022-05-27 03:00,short,1752.26,1762.77,-0.636,-1.061,1,0.042,sl
2022-05-27 05:00,2022-05-27 05:00,short,1744.26,1754.73,-0.636,-1.061,1,0.042,sl
2022-05-27 07:00,2022-05-27 07:00,short,1769.86,1780.48,-0.636,-1.061,1,0.042,sl
2022-05-28 01:00,2022-05-28 03:00,short,1747.43,1757.91,-0.636,-1.061,3,0.125,sl
2022-05-28 05:00,2022-05-28 05:00,short,1761.0,1771.57,-0.636,-1.061,1,0.042,sl
2022-05-28 07:00,2022-05-28 11:00,short,1765.2,1775.79,-0.636,-1.061,5,0.208,sl
2022-06-03 09:00,2022-06-03 10:00,short,1809.92,1782.77,1.483,2.471,2,0.083,tp
2022-06-03 12:00,2022-06-03 12:00,short,1761.46,1772.03,-0.636,-1.061,1,0.042,sl
2022-06-03 14:00,2022-06-03 21:00,short,1766.79,1777.39,-0.636,-1.061,8,0.333,sl
2022-06-09 01:00,2022-06-09 03:00,short,1790.57,1801.31,-0.636,-1.061,3,0.125,sl
2022-06-09 05:00,2022-06-09 07:00,short,1797.21,1807.99,-0.636,-1.061,3,0.125,sl
2022-06-09 17:00,2022-06-09 19:00,short,1811.61,1784.44,1.483,2.471,3,0.125,tp
2022-06-09 21:00,2022-06-10 00:00,short,1794.28,1767.37,1.483,2.471,4,0.167,tp
2022-06-10 02:00,2022-06-10 02:00,short,1775.46,1786.11,-0.636,-1.061,1,0.042,sl
2022-06-10 04:00,2022-06-10 09:00,short,1791.86,1764.98,1.483,2.471,6,0.25,tp
2022-06-10 11:00,2022-06-10 12:00,short,1770.22,1780.84,-0.636,-1.061,2,0.083,sl
2022-06-10 14:00,2022-06-10 14:00,short,1727.57,1737.94,-0.636,-1.061,1,0.042,sl
2022-06-10 16:00,2022-06-10 16:00,short,1725.72,1699.83,1.483,2.471,1,0.042,tp
