date,value
1960-01-01,8.91385690455683
1961-01-01,8.9928964187399
1962-01-01,9.01331163668331
1963-01-01,9.03708064508736
1964-01-01,9.10648854978634
1965-01-01,9.22938800933558
1966-01-01,9.40518943690149
1967-01-01,9.61878841556759
1968-01-01,9.80140477935123
1969-01-01,9.9801102061401
1970-01-01,10.1358436096904
1971-01-01,10.3525589589971
1972-01-01,10.6768961271379
1973-01-01,10.9980597174961
1974-01-01,11.3013216064739
1975-01-01,11.6092890064029
1976-01-01,11.9573856800705
1977-01-01,12.3321420417209
1978-01-01,12.7184828897073
1979-01-01,13.0935384618689
1980-01-01,13.4355625346562
1981-01-01,13.7992209445565
1982-01-01,14.1552088783772
1983-01-01,14.4379097017476
1984-01-01,14.80747027634
1985-01-01,15.2272366777388
1986-01-01,15.575171603033
1987-01-01,15.9463634214602
1988-01-01,16.352946023367
1989-01-01,16.8378753415444
1990-01-01,17.4151781905674
1991-01-01,18.0709312720018
1992-01-01,18.7842395778384
1993-01-01,19.5052352861024
1994-01-01,20.2495558661222
1995-01-01,21.0323386022757
1996-01-01,21.8828194094212
1997-01-01,22.7908003515855
1998-01-01,23.697907820191
1999-01-01,24.6077159325078
2000-01-01,25.5829077540866
2001-01-01,26.6196950152351
2002-01-01,27.6269516744114
2003-01-01,28.5174400700531
2004-01-01,29.4899068685571
2005-01-01,30.7461136167414
2006-01-01,32.1001161079786
2007-01-01,33.3851840359043
2008-01-01,34.6549685456291
2009-01-01,35.6885204758233
2010-01-01,36.3570690356362
2011-01-01,37.5096383909559
2012-01-01,39.3517333824124
2013-01-01,41.3218704786427
2014-01-01,43.1329887093866
2015-01-01,44.6983766959767
2016-01-01,46.0338925686738
2017-01-01,47.089336376634
2018-01-01,47.9099218851132
2019-01-01,48.5194993042234
2020-01-01,49.1295400037183
2021-01-01,49.7439803746351
2022-01-01,50.0569286100223
2023-01-01,50.2846808708749
2024-01-01,50.6621062088228
