date,value
1960-01-01,7.1202030354051
1961-01-01,6.91202779634624
1962-01-01,6.80204878276269
1963-01-01,6.74818248979032
1964-01-01,6.68984754648705
1965-01-01,6.64005591752369
1966-01-01,6.62146060924671
1967-01-01,6.61110716642259
1968-01-01,6.62022312249159
1969-01-01,6.65207373585594
1970-01-01,6.68085455591828
1971-01-01,6.72407658099456
1972-01-01,6.75941727172121
1973-01-01,6.81390266999895
1974-01-01,6.93619662913053
1975-01-01,7.08133419354455
1976-01-01,7.21150674122128
1977-01-01,7.28533665202906
1978-01-01,7.29883315156746
1979-01-01,7.33346804988949
1980-01-01,7.38609432401262
1981-01-01,7.43049191546648
1982-01-01,7.48430991423781
1983-01-01,7.51606331810249
1984-01-01,7.53593431483804
1985-01-01,7.58371688648312
1986-01-01,7.64859370836334
1987-01-01,7.72231937209932
1988-01-01,7.81425994136013
1989-01-01,7.94975352579518
1990-01-01,8.11631110135323
1991-01-01,8.27447769568534
1992-01-01,8.44667037129978
1993-01-01,8.66066195616354
1994-01-01,8.87951753961636
1995-01-01,9.1005945326547
1996-01-01,9.31560192180929
1997-01-01,9.51684122628328
1998-01-01,9.75871403617088
1999-01-01,10.0195169763491
2000-01-01,10.2537068693229
2001-01-01,10.4573858613371
2002-01-01,10.6238297448667
2003-01-01,10.7699657260215
2004-01-01,10.8858354156327
2005-01-01,10.9859070267137
2006-01-01,11.1311997267598
2007-01-01,11.3093975872181
2008-01-01,11.4806163821237
2009-01-01,11.6643228478839
2010-01-01,11.8870971882945
2011-01-01,12.1693852973614
2012-01-01,12.5172449405952
2013-01-01,12.9340399474292
2014-01-01,13.4243128881013
2015-01-01,14.0355167465737
2016-01-01,14.7333475757794
2017-01-01,15.5392612055647
2018-01-01,16.4153050771481
2019-01-01,17.2944746246392
2020-01-01,18.2208231849821
2021-01-01,19.0800204763786
2022-01-01,19.945983165379
2023-01-01,20.7196179586136
2024-01-01,21.1537871680053
