date,value
1960-01-01,8.91560738081432
1961-01-01,9.15834527396143
1962-01-01,9.37721350619603
1963-01-01,9.5687535466413
1964-01-01,9.72160726946506
1965-01-01,9.84896163908713
1966-01-01,10.0082658178711
1967-01-01,10.1726580058264
1968-01-01,10.2791103975986
1969-01-01,10.3172788672953
1970-01-01,10.30879011293
1971-01-01,10.2523232003612
1972-01-01,10.1099068703979
1973-01-01,9.94365953532147
1974-01-01,9.80923769444921
1975-01-01,9.72188363330421
1976-01-01,9.72027311802708
1977-01-01,9.73951151784124
1978-01-01,9.73630539993226
1979-01-01,9.77865620556128
1980-01-01,9.81894450511393
1981-01-01,9.81599595708426
1982-01-01,9.80786899845405
1983-01-01,9.78652601486731
1984-01-01,9.76507683971711
1985-01-01,9.75853373812966
1986-01-01,9.76914806174428
1987-01-01,9.78784158916637
1988-01-01,9.79389273621208
1989-01-01,9.78725726148394
1990-01-01,9.76768995345171
1991-01-01,9.72967363058835
1992-01-01,9.67274610913112
1993-01-01,9.60890205190555
1994-01-01,9.56137578979541
1995-01-01,9.53795248066384
1996-01-01,9.54045007995789
1997-01-01,9.5577621668733
1998-01-01,9.57079856603462
1999-01-01,9.5736975524046
2000-01-01,9.57175377051991
2001-01-01,9.56538836696657
2002-01-01,9.54771614880354
2003-01-01,9.51516339120472
2004-01-01,9.45908325131985
2005-01-01,9.38184067333591
2006-01-01,9.25843867240816
2007-01-01,9.10157466530023
2008-01-01,8.93118360602563
2009-01-01,8.78945818300127
2010-01-01,8.71692164459598
2011-01-01,8.68441456525812
2012-01-01,8.71420239438335
2013-01-01,8.82149252656302
2014-01-01,9.00723862746086
2015-01-01,9.27417992736107
2016-01-01,9.54207774357747
2017-01-01,9.8350269066046
2018-01-01,10.201775794375
2019-01-01,10.629230593085
2020-01-01,11.1211352293981
2021-01-01,11.6108537735214
2022-01-01,12.1324364656354
2023-01-01,12.7206521797624
2024-01-01,13.3579535353205
