date,value
1960-01-01,18.0052585263904
1961-01-01,18.1146782938854
1962-01-01,18.168839745418
1963-01-01,18.3326465568954
1964-01-01,18.6381911430843
1965-01-01,18.9740251094133
1966-01-01,19.3070027782793
1967-01-01,19.6743932565804
1968-01-01,20.0661384581142
1969-01-01,20.4541312064233
1970-01-01,20.8561635249451
1971-01-01,21.2507955645521
1972-01-01,21.6051072936543
1973-01-01,21.9333749902923
1974-01-01,22.2604009594896
1975-01-01,22.5468511506935
1976-01-01,22.7581799342762
1977-01-01,22.9484562156032
1978-01-01,23.1487450034514
1979-01-01,23.3126418286961
1980-01-01,23.4174901224822
1981-01-01,23.4169013957098
1982-01-01,23.2564896389149
1983-01-01,22.9591057301413
1984-01-01,22.8191175941221
1985-01-01,23.0314538307332
1986-01-01,23.3334675737808
1987-01-01,23.5505614638003
1988-01-01,23.9259371391192
1989-01-01,24.2784391358255
1990-01-01,24.4261220784734
1991-01-01,24.5791480801617
1992-01-01,24.7088452452028
1993-01-01,24.7715545433944
1994-01-01,24.7915997881691
1995-01-01,24.7919649902199
1996-01-01,24.7613298471139
1997-01-01,24.7042601779213
1998-01-01,24.611989056853
1999-01-01,24.4894454943092
2000-01-01,24.3798919178771
2001-01-01,24.3222603622768
2002-01-01,24.2949023425826
2003-01-01,24.2919216881843
2004-01-01,24.2947848045532
2005-01-01,24.2283963922568
2006-01-01,24.11995306204
2007-01-01,24.1072449980886
2008-01-01,24.2466529753894
2009-01-01,24.5034007984281
2010-01-01,24.7915439530878
2011-01-01,25.2596313867542
2012-01-01,26.0082192507616
2013-01-01,26.7118018356341
2014-01-01,27.2278741375818
2015-01-01,27.6148274119397
2016-01-01,27.9357658270104
2017-01-01,28.2812702483576
2018-01-01,28.6623391144953
2019-01-01,29.0585518127533
2020-01-01,29.3337816380253
2021-01-01,29.5030172797067
2022-01-01,29.8395129838191
2023-01-01,30.3666928153824
2024-01-01,30.7979309692315
