date,value
1960-01-01,14.7427696451078
1961-01-01,14.9711987347931
1962-01-01,15.0932153425972
1963-01-01,15.1694036662243
1964-01-01,15.2563479320732
1965-01-01,15.419929222508
1966-01-01,15.5528071925399
1967-01-01,15.6012434524047
1968-01-01,15.6389759472135
1969-01-01,15.6739363185792
1970-01-01,15.7435273079017
1971-01-01,15.7811696004728
1972-01-01,15.7777878295872
1973-01-01,15.7918325915771
1974-01-01,15.829417867161
1975-01-01,15.9083681021902
1976-01-01,16.005044310248
1977-01-01,16.1268909631678
1978-01-01,16.2813945236776
1979-01-01,16.4609229189532
1980-01-01,16.6499295764096
1981-01-01,16.8167648214624
1982-01-01,16.9894245727119
1983-01-01,17.1804048251666
1984-01-01,17.3743318988695
1985-01-01,17.5524383516584
1986-01-01,17.7446279953188
1987-01-01,17.9724033119361
1988-01-01,18.1979013836392
1989-01-01,18.421452784448
1990-01-01,18.6100156974836
1991-01-01,18.7322176665282
1992-01-01,18.8275637177324
1993-01-01,18.8776723146371
1994-01-01,18.8772452721545
1995-01-01,18.85231492932
1996-01-01,18.7899520724332
1997-01-01,18.691144716405
1998-01-01,18.5586822344828
1999-01-01,18.4157916799817
2000-01-01,18.2830920355624
2001-01-01,18.1676411697448
2002-01-01,18.079339479754
2003-01-01,18.0184918687108
2004-01-01,17.9845813057707
2005-01-01,17.9650845675822
2006-01-01,18.0083520321117
2007-01-01,18.1910875918401
2008-01-01,18.4701116102864
2009-01-01,18.7656318387163
2010-01-01,19.0418604669438
2011-01-01,19.4049702529798
2012-01-01,19.9302811207122
2013-01-01,20.4832955299099
2014-01-01,21.0076984289538
2015-01-01,21.5197559000692
2016-01-01,22.0373346516862
2017-01-01,22.5932962845748
2018-01-01,23.1963174833129
2019-01-01,23.8484503417279
2020-01-01,24.5240791836459
2021-01-01,25.1969129173767
2022-01-01,25.9509134829008
2023-01-01,26.8291040414794
2024-01-01,27.6905727029501
