open_time,open_time_ms,symbol,timeframe,side,entry,stop_loss,take_profit,exit_price,exit_reason,pnl_pct
2017-09-02 00:00:00,1504310400000,BTC/USDT,1d,long,4472.14,4313.55,4561.5828,4313.55,stop,-1.77
2017-09-03 00:00:00,1504396800000,BTC/USDT,1d,long,4509.08,4313.55,4599.2616,4313.55,stop,-2.17
2017-09-04 00:00:00,1504483200000,BTC/USDT,1d,long,4100.11,3911.79,4182.1122,3911.79,stop,-2.3
2017-09-05 00:00:00,1504569600000,BTC/USDT,1d,long,4366.47,4285.54,4453.799400000001,4453.799400000001,target,1.0
2017-09-06 00:00:00,1504656000000,BTC/USDT,1d,long,4619.77,4416.01,4712.165400000001,4712.165400000001,target,1.0
2017-09-07 00:00:00,1504742400000,BTC/USDT,1d,long,4691.61,4313.55,4785.4421999999995,4313.55,stop,-4.03
2017-09-08 00:00:00,1504828800000,BTC/USDT,1d,long,4282.8,4247.48,4368.456,4247.48,stop,-0.41
2017-09-09 00:00:00,1504915200000,BTC/USDT,1d,long,4258.81,3972.51,4343.9862,3972.51,stop,-3.36
2017-09-10 00:00:00,1505001600000,BTC/USDT,1d,long,4130.37,3972.51,4212.9774,4212.9774,target,1.0
2017-09-11 00:00:00,1505088000000,BTC/USDT,1d,long,4208.47,3972.51,4292.6394,4292.6394,target,1.0
2017-09-12 00:00:00,1505174400000,BTC/USDT,1d,long,4163.72,3972.51,4246.9944000000005,3972.51,stop,-2.3
2017-09-13 00:00:00,1505260800000,BTC/USDT,1d,long,3944.69,3911.79,4023.5838000000003,3911.79,stop,-0.42
2017-09-15 00:00:00,1505433600000,BTC/USDT,1d,long,3700.0,3603.0,3774.0,3603.0,stop,-1.31
2017-09-16 00:00:00,1505520000000,BTC/USDT,1d,long,3714.95,3603.0,3789.249,3603.0,stop,-1.51
2017-09-17 00:00:00,1505606400000,BTC/USDT,1d,long,3699.99,3603.0,3773.9898,3773.9898,target,1.0
2017-09-18 00:00:00,1505692800000,BTC/USDT,1d,long,4035.01,3972.51,4115.7102,3972.51,stop,-0.77
2017-09-19 00:00:00,1505779200000,BTC/USDT,1d,long,3910.04,3165.13,3988.2408,3988.2408,target,1.0
